TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-06 22:26:44.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:44.482,0.29616985,0.18047795,0.15128581,0.6460055,0.48198774,0.23502678,0.46389186,0.75239444,0.96423376,0.6227966,1.0421662,1.0744853,0.725632,0.3247155,0.7918463,0.8925701,0.47352007,-0.10922555,0.65631896,0.6859103,768.7912,803.8461,801.8315,753.8828,789.34064,0.26837158203125,0.2430419921875,0.94793701171875,4.3365478515625,-4.5458984375,-0.64300537109375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:45.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:45.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:46.503,0.42646754,0.5662428,-0.050398227,0.68277913,0.66137934,0.3435628,0.30564585,0.8532398,0.96423376,0.47239205,0.87658644,1.0623549,0.7860541,0.16882043,0.51187265,1.018521,0.5092452,-0.26047602,0.39583877,0.7482565,836.4835,806.6667,788.93774,896.1172,1154.7986,0.26043701171875,0.25,0.94049072265625,2.190704345703125,-4.882354736328125,-1.39068603515625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:26:46.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:47.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:48.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:48.546,0.390536,0.01321426,0.37043664,0.7249911,0.24566214,-0.15422444,0.56757724,0.5648394,0.8903523,0.14948116,1.0023497,0.82132477,0.68333787,0.21295334,0.75704294,0.7921659,0.40468767,-0.39980924,0.7076847,0.5719233,871.53845,809.0842,790.54944,928.7546,996.04395,0.26812744140625,0.25152587890625,0.9366455078125,2.55706787109375,-5.12908935546875,-1.323394775390625,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:49.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:49.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:50.559,-0.17603636,0.14570273,0.19045828,-0.096234374,0.17723712,-0.44523177,0.334772,0.20651798,0.4855793,0.137778,0.69065946,0.33325487,0.34544703,0.108087316,0.55426276,0.33778274,0.012993783,-0.11863555,0.6981122,0.012105056,788.1319,789.7436,783.69965,775.64105,541.13556,0.2601318359375,0.25164794921875,0.94049072265625,1.4654541015625,-5.87677001953125,-1.00189208984375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:50.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:51.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:52.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:52.604,0.61361724,0.23834173,-0.14228778,0.71844125,0.7160646,0.34264457,-0.26108885,0.5856087,1.2885138,0.65375525,0.27024704,0.87630796,0.6076574,0.21625148,0.6957418,0.6377386,0.21943781,-0.24801719,0.6663051,0.26208982,753.0769,779.67035,794.9817,697.0696,470.6227,0.2696533203125,0.25213623046875,0.93865966796875,1.801910400390625,-5.30853271484375,-1.1663818359375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:53.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:53.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:54.620,0.4624023,0.45098355,-0.39016026,0.9987071,0.7600805,0.067002766,0.088764325,1.0154896,1.0094823,0.17231531,0.8561685,1.0912677,0.66966504,0.1985681,0.47557262,0.76805115,0.36601266,-0.089097746,0.70241106,0.3934891,880.80585,807.8755,792.96704,942.0513,1142.3077,0.2774658203125,0.2572021484375,0.93505859375,2.295379638671875,-5.38330078125,-0.605621337890625,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:54.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:55.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:55.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:56.667,-0.056410853,-0.04514449,-0.18136068,0.036045864,-0.29315713,-0.19119684,0.14742312,0.14340074,0.68890446,0.38335326,0.4730367,0.54391915,0.43826827,0.22168519,0.44519815,0.65112746,-0.12870216,-0.3160653,0.2624283,-0.0831801,713.5897,775.2381,798.20514,686.1905,575.38464,0.2772216796875,0.25396728515625,0.94061279296875,2.2430419921875,-5.2337646484375,-1.607513427734375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:26:57.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:57.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:58.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:58.715,-0.056410853,0.21590863,0.18239899,0.036045864,-0.29315713,8.906183E-4,0.4133737,0.14340074,0.68890446,0.51730233,0.996029,0.54391915,0.43826827,0.20304163,0.54520357,0.65112746,-0.12870216,-0.17316107,0.36216298,-0.0831801,735.34796,792.1612,799.81683,726.08057,697.0696,0.28314208984375,0.25341796875,0.931396484375,2.265472412109375,-5.196380615234375,-1.07666015625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:26:58.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:59.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:26:59.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:00.740,-0.056410853,0.21140613,-0.30425358,0.036045864,-0.29315713,-0.3406396,-0.3939302,0.14340074,0.68890446,0.10135248,0.19552448,0.54391915,0.43826827,-0.009815951,0.59691495,0.65112746,-0.12870216,-0.24166481,0.32905424,-0.0831801,835.6777,802.6374,810.696,830.0366,645.09155,0.28216552734375,0.25439453125,0.9283447265625,1.24114990234375,-4.448699951171875,-1.592559814453125,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:01.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:02.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:02.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:02.771,-0.056410853,0.5527407,-0.16067967,0.036045864,-0.29315713,0.3544634,-0.32033,0.14340074,0.68890446,0.23569874,0.38735896,0.54391915,0.43826827,0.11969477,0.45581296,0.65112746,-0.12870216,-0.044237606,0.704815,-0.0831801,759.12085,795.78754,798.60803,706.7399,346.52014,0.282470703125,0.25738525390625,0.93328857421875,2.370147705078125,-4.6356201171875,-0.9271240234375,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:03.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:04.816,-0.056410853,0.36346996,0.017588671,0.036045864,-0.29315713,0.15592176,-0.08384137,0.14340074,0.68890446,0.2989074,0.5112251,0.54391915,0.43826827,0.051955853,0.5035583,0.65112746,-0.12870216,-0.3086791,0.5018251,-0.0831801,804.65204,786.9231,798.60803,779.67035,539.12085,0.28167724609375,0.2548828125,0.93096923828125,1.60003662109375,-4.97955322265625,-1.79443359375,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:04.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:05.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:06.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:06.853,-0.13943061,0.5625875,-0.058891565,-0.17183395,0.11055088,0.38873026,0.09581823,-0.13206267,0.7704757,0.37532544,0.66243404,0.49621412,0.45561886,0.1456261,0.6278484,0.6018345,0.15175591,-0.096616395,0.6887127,0.033986468,800.6227,799.81683,805.4579,823.9927,1095.1648,0.29119873046875,0.25286865234375,0.9312744140625,2.01873779296875,-4.762725830078125,-0.73272705078125,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:27:07.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:08.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:08.874,0.1749608,0.3966652,-0.097840406,0.2770394,0.15245947,0.37340716,-0.195212,0.24080366,0.61666054,0.6104943,0.27631563,0.9146516,0.55064255,0.24509904,0.49607965,0.52629584,-0.13965292,-0.10613101,0.5288117,0.104133435,732.52747,796.1905,787.72894,724.4689,653.1502,0.27667236328125,0.2576904296875,0.9403076171875,0.171966552734375,0.426177978515625,-2.7215576171875,1,1.0,1.0,1.0,1.0,60.00
2020-03-06 22:27:10.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:10.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:10.896,0.1749608,0.67803353,0.6356064,0.44430667,0.15245947,0.2778164,0.43479624,0.24877012,0.61666054,0.28646895,0.5804197,0.69152415,0.55064255,0.33071738,0.51834106,0.58825606,-0.13965292,0.057004448,0.6461495,0.31643155,834.0659,800.2198,798.20514,876.3736,1108.8645,0.22271728515625,0.193359375,0.9566650390625,-1.084136962890625,-3.18511962890625,12.060089111328125,1,1.0,1.0,1.0,1.0,60.00
2020-03-06 22:27:11.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:12.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:12.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:12.922,0.9482018,0.5372935,0.5845107,0.49970526,0.36816478,-0.07090318,0.44183064,0.19870622,0.5599482,0.19270141,0.85930073,0.5950275,0.82263625,0.22900599,0.59476197,0.6908476,0.55440724,0.22277759,0.5774331,0.9300926,928.7546,831.6484,797.8022,995.2381,1032.3077,0.21868896484375,0.19732666015625,0.96807861328125,-1.7645263671875,-10.744171142578125,-5.75714111328125,1,1.0,1.0,1.0,1.0,60.00
2020-03-06 22:27:13.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:14.941,0.9482018,0.9883343,0.82085705,0.49970526,0.36816478,0.625255,0.72159743,0.19870622,0.5599482,0.5164266,1.1106791,0.5950275,0.82263625,0.35508406,0.60870045,0.6908476,0.55440724,-0.2071744,0.4316039,0.9300926,841.7216,805.05493,802.6374,891.28204,1163.2601,0.23583984375,0.1968994140625,0.96990966796875,2.58697509765625,-3.96270751953125,-2.8411865234375,1,1.0,1.0,1.0,1.0,60.00
2020-03-06 22:27:15.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:16.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:16.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:16.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:17.013,0.9482018,0.8419387,0.7006779,0.49970526,0.36816478,0.19109784,0.86841905,0.19870622,0.5599482,0.7457324,1.0741948,0.5950275,0.82263625,0.22954552,0.81444144,0.6908476,0.55440724,-0.039794147,0.46894395,0.9300926,709.9634,802.23444,800.6227,664.0293,376.73993,0.22698974609375,0.1844482421875,0.96002197265625,1.80938720703125,-5.510406494140625,-1.996307373046875,1,2.0,1.0,1.0,2.0,60.00
2020-03-06 22:27:17.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:17.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:18.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:19.057,0.9482018,0.42289278,0.02116912,0.49970526,0.36816478,0.16952421,0.2000377,0.19870622,0.5599482,0.046245262,0.5340352,0.5950275,0.82263625,0.14320764,0.6133845,0.6908476,0.55440724,-0.2972955,0.46636108,0.9300926,877.1795,809.4872,795.78754,946.08057,1186.227,0.22137451171875,0.18719482421875,0.968017578125,1.921539306640625,-4.83001708984375,-1.1065673828125,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:19.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:20.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:21.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:21.099,0.9482018,0.9724206,0.8666781,0.49970526,0.36816478,0.6283325,0.6801856,0.19870622,0.5599482,0.6229288,0.9375494,0.5950275,0.82263625,0.08357588,0.5700717,0.6908476,0.55440724,-0.04126616,0.46779576,0.9300926,820.3663,805.8608,807.47253,851.79486,1007.326,0.22607421875,0.18731689453125,0.96722412109375,2.4822998046875,-4.71038818359375,-1.07666015625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:21.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:22.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:22.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:23.127,0.9482018,0.20396727,0.03853123,0.49970526,0.36816478,-0.076744504,0.30917457,0.19870622,0.5599482,0.13385554,0.9757866,0.5950275,0.82263625,0.2768662,0.5870048,0.6908476,0.55440724,-0.046455976,0.4590068,0.9300926,894.5055,803.8461,792.96704,957.3626,1076.227,0.2132568359375,0.19439697265625,0.96722412109375,1.98883056640625,-4.14215087890625,-0.336456298828125,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:24.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:25.159,0.9482018,0.632955,0.35073245,0.49970526,0.36816478,0.10139588,0.560508,0.19870622,0.5599482,0.1257559,0.99657494,0.5950275,0.82263625,0.16310655,0.4657914,0.6908476,0.55440724,-0.11304312,0.72261024,0.9300926,1216.044,738.5714,801.4286,828.8278,955.34796,0.04266357421875,0.07049560546875,0.99700927734375,2.579498291015625,3.46923828125,4.687957763671875,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:25.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:25.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:25.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:26.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:26.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-06 22:27:26.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:27.174,0.9482018,0.19538085,0.58117455,0.49970526,0.36816478,-0.35244018,0.22665697,0.19870622,0.5599482,0.025302183,0.2668283,0.5950275,0.82263625,0.18489143,0.36901283,0.6908476,0.55440724,-0.26027152,0.3241773,0.9300926,800.2198,206.7033,777.25275,1098.3883,606.8132,0.16717529296875,0.0751953125,1.01361083984375,14.467620849609375,-25.1220703125,11.9927978515625,1,2.0,2.0,1.0,2.0,55.00
2020-03-06 22:27:29.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0183,689.81683,954.94507,1625.4213,464.1758,0.094970703125,0.05218505859375,1.016845703125,1.816864013671875,-13.50311279296875,4.015045166015625,0,4.0,4.0,4.0,4.0,60.00
2020-03-06 22:27:30.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2020-03-06 22:27:30.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:31.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.4213,0.0,1625.4213,1625.4213,1166.8865,0.2198486328125,0.094970703125,0.98919677734375,6.80389404296875,9.592742919921875,-0.777587890625,1,2.0,4.0,2.0,4.0,60.00
2020-03-06 22:27:33.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0696,801.02563,884.83514,759.12085,369.48718,0.22747802734375,0.02545166015625,0.97869873046875,1.233673095703125,-12.209625244140625,43.537445068359375,0,4.0,4.0,4.0,4.0,60.00
2020-03-06 22:27:34.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:35.303,0.0,0.0,1.2732645,0.0,0.0,0.0,1.1756489,0.0,0.0,0.0,1.052382,0.0,0.0,0.0,0.37893367,0.0,0.0,0.0,0.24060433,0.0,912.6374,817.1429,866.7033,1014.57874,1229.7435,0.30908203125,0.01873779296875,0.9610595703125,2.190704345703125,-6.033782958984375,-1.368255615234375,1,2.0,1.0,1.0,2.0,60.00
2020-03-06 22:27:35.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:36.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:36.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:37.352,1.3436468,0.09179347,1.0782694,1.2466999,0.9683443,-0.93206686,0.81880784,0.9298999,1.0347742,0.05419014,0.94931406,1.0242397,0.7022688,0.71637034,0.34490964,0.76950634,0.0927634,0.14873919,0.16999802,0.1880667,772.01465,758.71796,827.619,767.5824,407.36264,0.32733154296875,0.04119873046875,0.9498291015625,2.10845947265625,-5.12908935546875,-0.351409912109375,1,1.0,1.0,1.0,1.0,60.00
2020-03-06 22:27:38.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:39.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:39.378,1.3436468,0.09179347,1.0514957,1.2466999,0.9683443,-0.93206686,1.0969484,0.9298999,1.0347742,0.05419014,1.0826383,1.0242397,0.7022688,0.71637034,0.3501643,0.76950634,0.0927634,0.14873919,0.16972531,0.1880667,832.8571,758.315,809.89014,856.2271,999.2674,0.23974609375,0.0924072265625,0.9774169921875,1.9140625,-4.9945068359375,-4.373931884765625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:40.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:41.402,1.3436468,0.09179347,0.66203475,1.2466999,0.9683443,-0.93206686,0.65400034,0.9298999,1.0347742,0.05419014,0.5540686,1.0242397,0.7022688,0.71637034,0.35920823,0.76950634,0.0927634,0.14873919,0.09151309,0.1880667,918.2784,811.50183,807.0696,962.6007,1208.7913,0.245361328125,0.09716796875,0.9825439453125,3.42437744140625,-4.9346923828125,-1.054229736328125,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:42.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:43.405,1.3436468,0.09179347,0.31590867,1.2466999,0.9683443,-0.93206686,0.4579715,0.9298999,1.0347742,0.05419014,0.7148533,1.0242397,0.7022688,0.71637034,0.3286495,0.76950634,0.0927634,0.14873919,0.40676537,0.1880667,824.7985,784.5055,820.7692,821.1722,661.6117,0.25396728515625,0.10272216796875,0.97698974609375,2.3028564453125,-5.181427001953125,-0.85235595703125,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:43.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:44.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:44.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:45.436,-0.16120543,0.09179347,0.010456552,0.2275958,-0.18849152,-0.93206686,0.10170326,0.15706912,0.58631766,0.05419014,0.18550135,0.72909784,0.35598376,0.71637034,0.22533649,0.20634486,0.037275404,0.14873919,0.29270342,-0.21168187,671.685,751.06226,837.6923,649.5238,363.84616,0.2537841796875,0.0941162109375,0.9766845703125,2.549591064453125,-4.68048095703125,-0.710296630859375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:27:45.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:45.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:47.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:47.489,-0.16120543,0.035794936,0.8504461,0.2275958,-0.18849152,-0.01790408,0.48099214,0.15706912,0.58631766,0.39172754,0.5780308,0.72909784,0.35598376,0.6181602,0.15285993,0.20634486,0.037275404,0.13927148,0.26089028,-0.21168187,775.2381,787.326,809.89014,776.8498,475.8608,0.2646484375,0.108154296875,0.96966552734375,1.981353759765625,-5.375823974609375,-1.27105712890625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:48.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:48.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:49.528,0.8061763,-0.14974472,1.0762831,0.92086667,0.90745,0.14042686,1.0054065,0.7811042,0.9525672,0.55665517,1.1553833,0.844222,0.9331767,0.8057851,0.18745324,0.7113419,0.43006057,-0.02377056,-0.06053219,0.19630775,729.304,762.74725,809.4872,693.0403,516.1539,0.22479248046875,0.12774658203125,0.97833251953125,3.409423828125,0.097198486328125,0.059814453125,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:27:49.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:51.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:51.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:51.544,0.75862145,-0.16513492,0.9582392,0.908852,0.8603968,0.15432954,0.9973812,0.7783743,0.8828411,0.47635666,1.175728,0.8234542,0.98151976,0.83777165,0.42034644,0.7493908,0.43879303,-0.09639143,0.23514636,0.13892327,785.7143,791.3553,817.1429,775.64105,513.3333,0.21234130859375,0.19622802734375,0.96588134765625,1.024322509765625,-3.84307861328125,1.62994384765625,1,2.0,1.0,1.0,2.0,55.00
2020-03-06 22:27:52.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:52.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:53.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:53.580,1.4184078,-0.16513492,1.1409441,0.908852,0.92486686,0.15432954,0.89732426,0.7783743,1.2493068,0.47635666,1.1747271,0.8234542,0.9266621,0.83777165,0.33259538,0.7493908,0.59498096,-0.09639143,0.24052732,0.13892327,718.022,766.77655,825.2015,703.5165,379.1575,0.2508544921875,0.185791015625,0.964599609375,1.727142333984375,-5.615081787109375,-1.4056396484375,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:27:54.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:55.590,1.0638348,0.7228234,0.25258413,0.89597267,0.87668633,0.45574474,5.885814E-4,0.9251555,1.2387483,0.58524686,0.4313052,1.4735893,0.7387636,0.67999434,0.22596839,0.79325837,0.30834612,0.10591502,0.39168566,0.17455742,753.0769,773.6264,793.7729,740.58606,707.5458,0.24755859375,0.178955078125,0.96319580078125,2.13836669921875,-4.486083984375,-1.39068603515625,1,1.0,1.0,1.0,1.0,55.00
2020-03-06 22:27:55.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:56.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-03-06 22:27:57.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
